race_id,race_date,horse_id,horse_name,jockey_id,age,sex,distance_m,surface,track_condition,gate_number,carried_weight,horse_weight,weight_change,days_since_last,starts_last_180d,avg_finish_last3,top3_rate_last5,distance_top3_rate,surface_top3_rate,jockey_top3_rate,finish_position
R20230414_0345,2023-04-14,Horse_0765,Horse_0765,Jockey_033,3,牡,2000,ダート,重,12,53.5,418.9,17.5,34.0,2.0,3.0,0.5,0.0,0.667,0.343,3
R20230414_0345,2023-04-14,Horse_0337,Horse_0337,Jockey_069,7,牝,2000,ダート,重,7,54.3,488.8,8.0,98.0,1.0,6.667,0.0,0.0,0.0,0.333,6
R20230414_0345,2023-04-14,Horse_0093,Horse_0093,Jockey_002,8,牝,2000,ダート,重,6,55.2,467.7,-3.0,566.0,0.0,1.0,1.0,,1.0,0.356,12
R20230414_0345,2023-04-14,Horse_0529,Horse_0529,Jockey_076,3,牝,2000,ダート,重,3,54.7,505.1,0.3,12.0,1.0,5.333,0.333,,0.5,0.267,10
R20230414_0345,2023-04-14,Horse_0754,Horse_0754,Jockey_059,7,牡,2000,ダート,重,1,57.9,484.8,14.4,10.0,2.0,12.0,0.2,1.0,0.0,0.38,8
R20230414_0345,2023-04-14,Horse_0867,Horse_0867,Jockey_031,7,牡,2000,ダート,重,10,56.6,432.6,-4.6,181.0,0.0,9.0,0.2,0.0,0.25,0.326,9
R20230414_0345,2023-04-14,Horse_0106,Horse_0106,Jockey_027,9,牡,2000,ダート,重,5,51.8,384.2,-7.0,94.0,2.0,5.667,0.4,0.0,0.25,0.209,1
R20230414_0345,2023-04-14,Horse_0267,Horse_0267,Jockey_010,8,牡,2000,ダート,重,11,57.0,431.7,0.1,15.0,3.0,2.0,1.0,1.0,1.0,0.34,5
R20230415_0346,2023-04-15,Horse_0601,Horse_0601,Jockey_056,8,牡,2400,芝,良,9,51.3,461.1,-17.3,30.0,3.0,7.0,0.0,0.0,0.0,0.312,6
R20230415_0346,2023-04-15,Horse_0588,Horse_0588,Jockey_058,6,牡,2400,芝,良,7,55.3,512.2,-5.3,372.0,0.0,6.667,0.333,0.0,0.333,0.32,10
R20230415_0346,2023-04-15,Horse_0757,Horse_0757,Jockey_022,5,牡,2400,芝,良,8,54.9,456.6,0.0,24.0,2.0,9.0,0.0,0.0,0.2,0.16,5
R20230415_0346,2023-04-15,Horse_0278,Horse_0278,Jockey_001,6,せん,2400,芝,良,10,55.0,450.3,-5.9,61.0,1.0,5.667,0.2,,1.0,0.256,7
R20230415_0346,2023-04-15,Horse_0112,Horse_0112,Jockey_035,3,牡,2400,芝,良,3,52.0,440.1,3.0,227.0,0.0,6.5,0.5,,0.0,0.326,11
R20230415_0346,2023-04-15,Horse_0435,Horse_0435,Jockey_036,5,牝,2400,芝,良,1,53.9,477.6,-14.0,22.0,3.0,7.0,0.0,,0.0,0.3,4
R20230415_0346,2023-04-15,Horse_0563,Horse_0563,Jockey_063,9,牡,2400,芝,良,4,56.1,498.2,8.6,177.0,1.0,5.667,0.4,,0.333,0.204,3
R20230415_0346,2023-04-15,Horse_0495,Horse_0495,Jockey_020,9,牡,2400,芝,良,5,55.4,425.1,-14.1,126.0,2.0,3.5,0.5,,1.0,0.191,8
R20230415_0346,2023-04-15,Horse_0149,Horse_0149,Jockey_054,6,牡,2400,芝,良,2,55.8,452.5,1.2,261.0,0.0,5.0,0.2,,0.0,0.24,9
R20230415_0346,2023-04-15,Horse_0793,Horse_0793,Jockey_079,2,牡,2400,芝,良,6,55.5,453.6,,,0.0,,,,,0.1,2
R20230415_0346,2023-04-15,Horse_0570,Horse_0570,Jockey_069,6,牝,2400,芝,良,11,54.2,455.8,4.2,53.0,1.0,7.667,0.0,,0.0,0.327,1
R20230416_0347,2023-04-16,Horse_0840,Horse_0840,Jockey_075,4,牡,1600,芝,良,7,56.0,455.9,-13.1,235.0,0.0,2.333,0.667,1.0,1.0,0.24,2
R20230416_0347,2023-04-16,Horse_0483,Horse_0483,Jockey_005,5,牡,1600,芝,良,10,53.0,523.0,-1.5,100.0,1.0,8.667,0.4,0.0,0.0,0.52,4
R20230416_0347,2023-04-16,Horse_0369,Horse_0369,Jockey_020,9,牡,1600,芝,良,5,54.4,473.0,2.5,165.0,1.0,7.333,0.0,0.0,0.0,0.188,6
R20230416_0347,2023-04-16,Horse_0066,Horse_0066,Jockey_006,8,牡,1600,芝,良,8,54.1,434.1,-4.7,109.0,2.0,7.0,0.2,0.0,0.091,0.24,3
R20230416_0347,2023-04-16,Horse_0697,Horse_0697,Jockey_080,2,牝,1600,芝,良,6,53.0,457.7,,,0.0,,,,,0.28,5
R20230416_0347,2023-04-16,Horse_0170,Horse_0170,Jockey_070,3,牡,1600,芝,良,4,54.6,520.8,10.3,177.0,1.0,4.0,0.4,,0.0,0.24,7
R20230416_0347,2023-04-16,Horse_0386,Horse_0386,Jockey_001,3,牝,1600,芝,良,1,55.9,462.6,14.1,178.0,1.0,2.0,1.0,,1.0,0.25,1
R20230416_0347,2023-04-16,Horse_0165,Horse_0165,Jockey_065,9,牡,1600,芝,良,9,54.9,475.6,6.8,201.0,0.0,10.0,0.0,,0.0,0.324,8
R20230416_0347,2023-04-16,Horse_0827,Horse_0827,Jockey_033,8,牝,1600,芝,良,2,56.4,479.4,7.4,712.0,0.0,9.0,0.0,0.0,,0.361,9
R20230416_0347,2023-04-16,Horse_0521,Horse_0521,Jockey_004,6,牝,1600,芝,良,3,53.4,481.1,-2.9,457.0,0.0,8.667,0.0,,0.0,0.25,10
R20230418_0348,2023-04-18,Horse_0016,Horse_0016,Jockey_036,5,牡,1600,芝,良,13,54.6,450.9,15.1,42.0,2.0,4.333,0.4,1.0,0.333,0.3,1
R20230418_0348,2023-04-18,Horse_0104,Horse_0104,Jockey_041,6,牡,1600,芝,良,10,55.4,475.1,-0.2,27.0,2.0,12.333,0.0,0.0,0.0,0.3,13
R20230418_0348,2023-04-18,Horse_0418,Horse_0418,Jockey_007,6,牡,1600,芝,良,1,56.5,431.1,-23.4,23.0,2.0,3.333,0.6,0.4,0.25,0.12,8
R20230418_0348,2023-04-18,Horse_0481,Horse_0481,Jockey_042,7,牝,1600,芝,良,4,55.2,411.9,0.6,374.0,0.0,7.667,0.0,0.0,0.0,0.34,15
R20230418_0348,2023-04-18,Horse_0632,Horse_0632,Jockey_001,6,牝,1600,芝,良,7,52.9,457.4,2.7,127.0,2.0,8.667,0.0,0.0,0.333,0.267,7
R20230418_0348,2023-04-18,Horse_0463,Horse_0463,Jockey_048,7,牡,1600,芝,良,8,55.5,502.7,6.6,36.0,3.0,9.0,0.0,,0.0,0.2,2
R20230418_0348,2023-04-18,Horse_0380,Horse_0380,Jockey_034,7,牡,1600,芝,良,2,55.2,488.0,0.1,144.0,1.0,5.333,0.0,0.0,0.0,0.208,9
R20230418_0348,2023-04-18,Horse_0725,Horse_0725,Jockey_065,9,牡,1600,芝,良,12,56.0,469.8,-9.2,227.0,0.0,6.5,0.0,0.0,0.0,0.314,3
R20230418_0348,2023-04-18,Horse_0581,Horse_0581,Jockey_003,3,牡,1600,芝,良,5,53.6,462.2,-4.6,88.0,1.0,2.0,1.0,,1.0,0.229,5
R20230418_0348,2023-04-18,Horse_0224,Horse_0224,Jockey_009,3,牝,1600,芝,良,14,55.1,440.9,-14.4,287.0,0.0,6.667,0.0,,0.0,0.3,11
R20230418_0348,2023-04-18,Horse_0874,Horse_0874,Jockey_056,5,牝,1600,芝,良,3,53.9,518.1,0.2,203.0,0.0,10.667,0.0,,0.0,0.306,14
R20230418_0348,2023-04-18,Horse_0812,Horse_0812,Jockey_053,7,牡,1600,芝,良,6,56.5,520.1,14.0,120.0,1.0,7.333,0.0,,0.0,0.14,12
R20230418_0348,2023-04-18,Horse_0107,Horse_0107,Jockey_073,4,牝,1600,芝,良,15,55.1,459.6,7.2,133.0,1.0,6.0,0.0,0.0,0.0,0.24,10
R20230418_0348,2023-04-18,Horse_0664,Horse_0664,Jockey_004,2,牡,1600,芝,良,9,56.8,496.6,,,0.0,,,,,0.245,6
R20230418_0348,2023-04-18,Horse_0837,Horse_0837,Jockey_063,9,牡,1600,芝,良,11,56.0,469.1,-8.9,50.0,2.0,5.0,0.2,0.5,0.0,0.22,4
R20230422_0349,2023-04-22,Horse_0047,Horse_0047,Jockey_024,3,牡,2000,芝,稍重,8,54.4,478.9,4.2,327.0,0.0,3.5,0.5,,0.5,0.16,6
R20230422_0349,2023-04-22,Horse_0458,Horse_0458,Jockey_054,4,牡,2000,芝,稍重,6,56.1,486.8,5.6,219.0,0.0,6.0,0.0,,0.0,0.22,5
R20230422_0349,2023-04-22,Horse_0900,Horse_0900,Jockey_069,5,牝,2000,芝,稍重,9,53.8,411.4,-2.8,143.0,1.0,7.0,0.333,,,0.34,1
R20230422_0349,2023-04-22,Horse_0794,Horse_0794,Jockey_074,2,牡,2000,芝,稍重,4,53.2,417.9,-8.1,60.0,1.0,4.0,0.0,,,0.229,8
R20230422_0349,2023-04-22,Horse_0085,Horse_0085,Jockey_005,7,牡,2000,芝,稍重,10,52.5,456.1,-7.1,71.0,2.0,7.667,0.0,0.0,0.0,0.52,4
R20230422_0349,2023-04-22,Horse_0081,Horse_0081,Jockey_073,2,牡,2000,芝,稍重,7,56.9,432.4,-3.7,50.0,1.0,9.0,0.0,,,0.24,9
R20230422_0349,2023-04-22,Horse_0545,Horse_0545,Jockey_060,7,牡,2000,芝,稍重,3,54.9,472.2,-2.8,23.0,2.0,9.333,0.0,0.0,0.0,0.064,7
R20230422_0349,2023-04-22,Horse_0385,Horse_0385,Jockey_035,8,せん,2000,芝,稍重,2,54.2,491.7,10.6,120.0,1.0,6.0,0.2,0.0,0.333,0.318,10
R20230422_0349,2023-04-22,Horse_0056,Horse_0056,Jockey_036,7,牝,2000,芝,稍重,5,52.7,490.7,14.2,229.0,0.0,5.333,0.333,,0.333,0.3,3
R20230422_0349,2023-04-22,Horse_0450,Horse_0450,Jockey_046,4,牝,2000,芝,稍重,1,56.8,507.3,2.3,71.0,2.0,4.333,0.2,0.5,0.25,0.208,2
R20230425_0350,2023-04-25,Horse_0754,Horse_0754,Jockey_035,7,牡,1800,ダート,良,1,56.5,472.1,-12.7,11.0,3.0,10.0,0.0,0.0,0.0,0.311,9
R20230425_0350,2023-04-25,Horse_0768,Horse_0768,Jockey_015,7,牝,1800,ダート,良,11,53.9,446.5,-7.0,105.0,2.0,6.667,0.0,0.0,0.0,0.102,5
R20230425_0350,2023-04-25,Horse_0292,Horse_0292,Jockey_080,9,牡,1800,ダート,良,2,54.0,444.1,-21.6,116.0,1.0,8.333,0.0,0.0,0.0,0.26,10
R20230425_0350,2023-04-25,Horse_0102,Horse_0102,Jockey_051,7,牝,1800,ダート,良,7,54.4,473.8,3.6,14.0,3.0,6.667,0.0,,,0.26,1
R20230425_0350,2023-04-25,Horse_0209,Horse_0209,Jockey_066,8,牝,1800,ダート,良,5,54.1,481.2,2.1,299.0,0.0,5.0,0.5,,0.667,0.283,8
R20230425_0350,2023-04-25,Horse_0328,Horse_0328,Jockey_060,6,牡,1800,ダート,良,8,55.7,518.8,0.4,14.0,2.0,4.333,0.2,,0.667,0.062,2
R20230425_0350,2023-04-25,Horse_0713,Horse_0713,Jockey_019,6,牡,1800,ダート,良,9,55.8,473.5,-16.0,31.0,3.0,3.667,0.4,0.0,0.333,0.25,3
R20230425_0350,2023-04-25,Horse_0150,Horse_0150,Jockey_018,4,牝,1800,ダート,良,10,53.5,401.2,11.9,211.0,0.0,9.0,0.2,,0.5,0.52,4
R20230425_0350,2023-04-25,Horse_0399,Horse_0399,Jockey_031,8,牡,1800,ダート,良,6,54.8,459.7,-2.7,95.0,1.0,7.0,0.0,,0.0,0.319,6
R20230425_0350,2023-04-25,Horse_0615,Horse_0615,Jockey_045,4,牝,1800,ダート,良,4,53.7,526.9,1.2,60.0,2.0,9.0,0.0,0.0,0.0,0.28,11
R20230425_0350,2023-04-25,Horse_0589,Horse_0589,Jockey_074,7,牝,1800,ダート,良,3,53.9,492.5,-7.4,253.0,0.0,7.0,0.2,,0.333,0.224,7
R20230428_0351,2023-04-28,Horse_0411,Horse_0411,Jockey_034,2,牡,1800,芝,良,9,58.3,430.8,,,0.0,,,,,0.204,4
R20230428_0351,2023-04-28,Horse_0857,Horse_0857,Jockey_080,8,牡,1800,芝,良,1,52.8,427.7,6.8,459.0,0.0,5.0,0.0,,,0.26,10
R20230428_0351,2023-04-28,Horse_0749,Horse_0749,Jockey_009,4,牝,1800,芝,良,5,56.4,518.3,11.7,66.0,1.0,9.333,0.0,,0.0,0.3,9
R20230428_0351,2023-04-28,Horse_0226,Horse_0226,Jockey_043,6,牝,1800,芝,良,7,53.7,468.2,2.3,139.0,1.0,6.0,0.5,,0.667,0.143,8
R20230428_0351,2023-04-28,Horse_0093,Horse_0093,Jockey_046,8,牝,1800,芝,良,2,55.6,474.0,6.3,14.0,1.0,6.5,0.5,,,0.224,5
R20230428_0351,2023-04-28,Horse_0403,Horse_0403,Jockey_072,2,牝,1800,芝,良,3,56.9,488.4,,,0.0,,,,,0.354,3
R20230428_0351,2023-04-28,Horse_0366,Horse_0366,Jockey_040,6,牡,1800,芝,良,8,55.8,443.3,-3.7,62.0,2.0,3.667,0.6,,0.6,0.36,1
R20230428_0351,2023-04-28,Horse_0608,Horse_0608,Jockey_012,9,牝,1800,芝,良,6,54.9,408.7,4.2,29.0,3.0,6.0,0.2,1.0,0.2,0.2,7
R20230428_0351,2023-04-28,Horse_0651,Horse_0651,Jockey_048,6,牡,1800,芝,良,10,54.6,466.8,-3.4,166.0,2.0,6.667,0.0,0.5,0.143,0.2,6
R20230428_0351,2023-04-28,Horse_0742,Horse_0742,Jockey_001,3,牡,1800,芝,良,4,53.4,515.3,5.9,136.0,1.0,4.0,0.333,0.0,1.0,0.261,2
R20230430_0352,2023-04-30,Horse_0755,Horse_0755,Jockey_040,7,牝,1200,ダート,不良,4,53.8,488.7,8.9,239.0,0.0,8.333,0.333,,0.0,0.38,11
R20230430_0352,2023-04-30,Horse_0170,Horse_0170,Jockey_007,3,牡,1200,ダート,不良,3,51.7,525.4,4.6,14.0,1.0,4.333,0.2,1.0,1.0,0.12,2
R20230430_0352,2023-04-30,Horse_0101,Horse_0101,Jockey_004,9,牝,1200,ダート,不良,1,56.5,481.0,-3.8,22.0,3.0,2.667,0.6,0.0,1.0,0.24,3
R20230430_0352,2023-04-30,Horse_0092,Horse_0092,Jockey_045,8,牝,1200,ダート,不良,13,52.9,480.4,8.5,19.0,2.0,8.0,0.2,0.0,0.0,0.28,4
R20230430_0352,2023-04-30,Horse_0832,Horse_0832,Jockey_047,8,牡,1200,ダート,不良,2,53.7,393.4,6.7,152.0,1.0,5.667,0.5,,,0.195,7
R20230430_0352,2023-04-30,Horse_0761,Horse_0761,Jockey_041,6,牡,1200,ダート,不良,9,57.5,508.4,-0.6,177.0,1.0,1.667,0.8,1.0,0.75,0.28,10
R20230430_0352,2023-04-30,Horse_0120,Horse_0120,Jockey_012,5,牝,1200,ダート,不良,14,51.5,459.9,34.3,31.0,1.0,13.0,0.0,0.0,0.0,0.2,13
R20230430_0352,2023-04-30,Horse_0860,Horse_0860,Jockey_001,7,牡,1200,ダート,不良,11,55.5,535.6,6.3,332.0,0.0,3.667,0.6,0.0,1.0,0.277,8
R20230430_0352,2023-04-30,Horse_0821,Horse_0821,Jockey_049,3,牡,1200,ダート,不良,7,52.2,425.4,2.3,132.0,1.0,7.667,0.2,0.5,0.0,0.24,9
R20230430_0352,2023-04-30,Horse_0737,Horse_0737,Jockey_023,9,牝,1200,ダート,不良,6,54.3,427.7,-8.4,112.0,1.0,6.333,0.0,0.0,0.0,0.122,12
R20230430_0352,2023-04-30,Horse_0595,Horse_0595,Jockey_002,9,牡,1200,ダート,不良,8,52.9,436.4,3.9,165.0,1.0,8.0,0.0,,0.0,0.348,5
R20230430_0352,2023-04-30,Horse_0079,Horse_0079,Jockey_032,6,牡,1200,ダート,不良,12,55.4,471.3,0.0,77.0,2.0,5.333,0.2,0.0,0.25,0.229,6
R20230430_0352,2023-04-30,Horse_0501,Horse_0501,Jockey_031,4,牝,1200,ダート,不良,10,56.6,447.8,-7.1,65.0,1.0,8.0,0.0,,,0.312,1
R20230430_0352,2023-04-30,Horse_0073,Horse_0073,Jockey_006,6,牝,1200,ダート,不良,5,54.1,507.9,9.3,752.0,0.0,8.0,0.0,0.0,,0.26,14
R20230503_0353,2023-05-03,Horse_0171,Horse_0171,Jockey_033,4,牡,1600,芝,良,8,54.9,429.8,-7.8,218.0,0.0,9.0,0.25,0.0,,0.351,7
R20230503_0353,2023-05-03,Horse_0775,Horse_0775,Jockey_012,3,牡,1600,芝,良,10,55.1,471.1,-16.7,48.0,2.0,5.667,0.333,,0.0,0.18,1
R20230503_0353,2023-05-03,Horse_0686,Horse_0686,Jockey_035,9,牡,1600,芝,良,4,56.3,427.9,-1.0,131.0,1.0,9.667,0.0,,0.667,0.304,12
R20230503_0353,2023-05-03,Horse_0183,Horse_0183,Jockey_010,3,牝,1600,芝,良,9,51.2,518.2,14.7,182.0,0.0,5.0,0.333,1.0,0.333,0.34,8
R20230503_0353,2023-05-03,Horse_0347,Horse_0347,Jockey_074,6,せん,1600,芝,良,2,56.2,454.6,-5.9,31.0,3.0,3.333,0.6,0.333,0.25,0.22,5
R20230503_0353,2023-05-03,Horse_0818,Horse_0818,Jockey_045,8,牝,1600,芝,良,12,53.7,420.9,-2.1,86.0,3.0,8.667,0.0,0.0,0.0,0.26,9
R20230503_0353,2023-05-03,Horse_0471,Horse_0471,Jockey_062,4,牝,1600,芝,良,3,53.7,480.2,-11.7,449.0,0.0,6.0,0.5,0.0,,0.245,10
R20230503_0353,2023-05-03,Horse_0028,Horse_0028,Jockey_007,7,牡,1600,芝,良,1,52.3,430.9,-0.5,148.0,1.0,10.667,0.0,0.0,0.0,0.14,11
R20230503_0353,2023-05-03,Horse_0886,Horse_0886,Jockey_014,3,牝,1600,芝,良,6,55.4,457.8,3.5,182.0,0.0,1.667,0.8,1.0,1.0,0.16,4
R20230503_0353,2023-05-03,Horse_0799,Horse_0799,Jockey_054,3,牝,1600,芝,良,11,54.6,485.8,-7.7,94.0,1.0,10.333,0.0,0.0,0.0,0.22,6
R20230503_0353,2023-05-03,Horse_0716,Horse_0716,Jockey_002,3,牝,1600,芝,良,7,53.6,392.0,-3.9,162.0,1.0,6.333,0.333,0.0,0.0,0.34,3
R20230503_0353,2023-05-03,Horse_0323,Horse_0323,Jockey_047,6,牝,1600,芝,良,5,55.1,491.6,-8.8,94.0,1.0,5.0,0.4,0.0,0.333,0.19,2
R20230506_0354,2023-05-06,Horse_0544,Horse_0544,Jockey_052,9,牝,1200,芝,良,5,55.5,482.5,-6.2,60.0,2.0,8.0,0.0,0.0,0.0,0.26,10
R20230506_0354,2023-05-06,Horse_0565,Horse_0565,Jockey_017,5,牝,1200,芝,良,8,54.5,470.3,-8.2,120.0,1.0,7.667,0.0,,0.0,0.409,9
R20230506_0354,2023-05-06,Horse_0419,Horse_0419,Jockey_008,6,牝,1200,芝,良,10,56.1,509.9,-16.2,56.0,1.0,7.667,0.2,,0.0,0.122,12
R20230506_0354,2023-05-06,Horse_0702,Horse_0702,Jockey_041,2,牝,1200,芝,良,4,52.6,489.1,,,0.0,,,,,0.28,8
R20230506_0354,2023-05-06,Horse_0701,Horse_0701,Jockey_019,2,牡,1200,芝,良,12,54.5,466.9,-9.1,83.0,1.0,3.0,1.0,,1.0,0.265,3
R20230506_0354,2023-05-06,Horse_0248,Horse_0248,Jockey_056,9,牝,1200,芝,良,2,50.8,467.1,2.5,46.0,2.0,10.667,0.0,0.0,0.0,0.3,11
R20230506_0354,2023-05-06,Horse_0827,Horse_0827,Jockey_045,8,牝,1200,芝,良,11,54.2,482.3,2.9,20.0,1.0,9.0,0.0,,0.0,0.26,1
R20230506_0354,2023-05-06,Horse_0374,Horse_0374,Jockey_042,6,せん,1200,芝,良,9,54.3,487.7,-15.0,185.0,0.0,4.0,0.75,1.0,0.667,0.34,5
R20230506_0354,2023-05-06,Horse_0001,Horse_0001,Jockey_025,9,牡,1200,芝,良,1,55.3,441.6,1.8,104.0,1.0,4.0,0.4,0.5,0.667,0.4,4
R20230506_0354,2023-05-06,Horse_0404,Horse_0404,Jockey_070,4,牡,1200,芝,良,14,57.3,453.6,1.7,206.0,0.0,1.333,0.8,,1.0,0.22,6
R20230506_0354,2023-05-06,Horse_0782,Horse_0782,Jockey_065,2,牡,1200,芝,良,6,54.1,466.1,,,0.0,,,,,0.333,2
R20230506_0354,2023-05-06,Horse_0451,Horse_0451,Jockey_071,4,牡,1200,芝,良,13,53.1,431.6,19.7,37.0,1.0,6.667,0.25,0.0,0.333,0.286,7
R20230506_0354,2023-05-06,Horse_0105,Horse_0105,Jockey_066,8,牝,1200,芝,良,3,53.1,459.6,4.2,448.0,0.0,2.333,1.0,1.0,1.0,0.277,14
R20230506_0354,2023-05-06,Horse_0241,Horse_0241,Jockey_031,8,牝,1200,芝,良,7,53.7,482.2,-1.8,377.0,0.0,5.333,0.25,,1.0,0.327,13
R20230508_0355,2023-05-08,Horse_0802,Horse_0802,Jockey_025,9,牡,1400,ダート,良,3,55.8,520.8,-9.6,420.0,0.0,8.667,0.25,1.0,0.0,0.4,10
R20230508_0355,2023-05-08,Horse_0777,Horse_0777,Jockey_050,8,牝,1400,ダート,良,9,54.1,456.9,-5.4,32.0,1.0,6.667,0.0,0.0,0.0,0.24,6
R20230508_0355,2023-05-08,Horse_0771,Horse_0771,Jockey_076,8,牡,1400,ダート,良,5,53.6,507.4,-21.5,72.0,1.0,7.667,0.333,0.0,0.5,0.261,3
R20230508_0355,2023-05-08,Horse_0808,Horse_0808,Jockey_064,7,せん,1400,ダート,良,4,56.7,455.8,7.2,290.0,0.0,10.667,0.0,0.0,0.0,0.188,5
R20230508_0355,2023-05-08,Horse_0272,Horse_0272,Jockey_054,3,牡,1400,ダート,良,6,55.9,473.1,15.3,337.0,0.0,2.333,0.667,,1.0,0.22,7
R20230508_0355,2023-05-08,Horse_0498,Horse_0498,Jockey_036,4,牝,1400,ダート,良,10,56.5,439.6,-3.0,106.0,1.0,5.667,0.2,0.0,0.833,0.32,2
R20230508_0355,2023-05-08,Horse_0328,Horse_0328,Jockey_067,6,牡,1400,ダート,良,1,53.7,521.4,2.6,13.0,3.0,3.667,0.2,0.0,0.75,0.24,1
R20230508_0355,2023-05-08,Horse_0491,Horse_0491,Jockey_001,6,せん,1400,ダート,良,8,56.7,452.1,-0.9,307.0,0.0,5.667,0.5,1.0,,0.271,4
R20230508_0355,2023-05-08,Horse_0677,Horse_0677,Jockey_022,9,せん,1400,ダート,良,2,52.2,500.4,1.3,30.0,3.0,9.0,0.0,0.0,0.0,0.16,8
R20230508_0355,2023-05-08,Horse_0866,Horse_0866,Jockey_002,7,牝,1400,ダート,良,7,55.4,468.8,4.3,117.0,1.0,9.333,0.0,,0.0,0.354,9
R20230511_0356,2023-05-11,Horse_0369,Horse_0369,Jockey_058,9,牡,1600,芝,良,2,55.6,458.0,-15.0,25.0,1.0,6.667,0.0,0.0,0.0,0.32,6
R20230511_0356,2023-05-11,Horse_0409,Horse_0409,Jockey_063,6,牡,1600,芝,良,6,55.0,494.1,1.4,188.0,0.0,10.0,0.0,0.0,,0.22,8
R20230511_0356,2023-05-11,Horse_0458,Horse_0458,Jockey_051,4,牡,1600,芝,良,13,53.8,484.9,-1.9,19.0,1.0,6.0,0.0,0.0,0.0,0.28,3
R20230511_0356,2023-05-11,Horse_0267,Horse_0267,Jockey_041,8,牡,1600,芝,良,14,54.5,422.1,-9.6,27.0,4.0,2.667,0.8,1.0,1.0,0.26,1
R20230511_0356,2023-05-11,Horse_0221,Horse_0221,Jockey_029,9,牝,1600,芝,良,7,54.7,518.6,2.4,134.0,1.0,2.667,0.75,0.667,1.0,0.24,5
R20230511_0356,2023-05-11,Horse_0338,Horse_0338,Jockey_004,9,牡,1600,芝,良,12,56.7,447.8,7.9,224.0,0.0,5.333,0.2,0.0,0.0,0.26,10
R20230511_0356,2023-05-11,Horse_0277,Horse_0277,Jockey_080,7,牡,1600,芝,良,3,54.9,436.4,3.9,139.0,1.0,3.667,0.4,0.0,0.25,0.26,11
R20230511_0356,2023-05-11,Horse_0805,Horse_0805,Jockey_072,7,せん,1600,芝,良,5,55.4,494.2,7.7,271.0,0.0,3.333,0.6,0.5,0.25,0.367,7
R20230511_0356,2023-05-11,Horse_0456,Horse_0456,Jockey_006,3,牡,1600,芝,良,11,52.7,462.8,13.1,172.0,1.0,10.333,0.0,0.0,0.0,0.26,2
R20230511_0356,2023-05-11,Horse_0876,Horse_0876,Jockey_032,8,牡,1600,芝,良,10,53.4,494.6,-4.4,241.0,0.0,7.333,0.0,0.0,0.0,0.224,14
R20230511_0356,2023-05-11,Horse_0288,Horse_0288,Jockey_016,9,牡,1600,芝,良,1,55.3,453.2,-14.6,59.0,3.0,4.667,0.2,0.0,0.286,0.261,4
R20230511_0356,2023-05-11,Horse_0862,Horse_0862,Jockey_053,4,牝,1600,芝,良,8,53.8,459.2,8.7,315.0,0.0,6.667,0.4,,0.429,0.14,12
R20230511_0356,2023-05-11,Horse_0363,Horse_0363,Jockey_059,5,牝,1600,芝,良,9,56.5,485.3,7.1,90.0,1.0,9.0,0.0,,0.0,0.36,9
R20230511_0356,2023-05-11,Horse_0127,Horse_0127,Jockey_054,6,牝,1600,芝,良,4,54.9,442.8,-2.6,42.0,1.0,7.667,0.0,0.0,0.0,0.2,13
R20230513_0357,2023-05-13,Horse_0373,Horse_0373,Jockey_009,7,牡,2000,芝,良,6,56.3,468.2,-3.5,181.0,0.0,7.667,0.0,0.0,0.0,0.28,7
R20230513_0357,2023-05-13,Horse_0772,Horse_0772,Jockey_047,8,牡,2000,芝,良,7,52.6,447.4,1.9,518.0,0.0,8.5,0.0,0.0,0.0,0.209,9
R20230513_0357,2023-05-13,Horse_0886,Horse_0886,Jockey_026,3,牝,2000,芝,良,9,55.3,448.2,-9.6,10.0,1.0,2.667,0.8,1.0,0.8,0.28,2
R20230513_0357,2023-05-13,Horse_0175,Horse_0175,Jockey_064,3,せん,2000,芝,良,2,55.0,502.0,6.1,49.0,2.0,8.0,0.0,,0.0,0.184,8
R20230513_0357,2023-05-13,Horse_0730,Horse_0730,Jockey_019,2,牝,2000,芝,良,3,55.9,460.8,15.2,50.0,1.0,3.0,1.0,1.0,1.0,0.28,5
R20230513_0357,2023-05-13,Horse_0213,Horse_0213,Jockey_074,9,牝,2000,芝,良,1,55.3,453.3,5.2,50.0,1.0,4.0,0.6,0.0,0.6,0.22,4
R20230513_0357,2023-05-13,Horse_0751,Horse_0751,Jockey_021,8,牡,2000,芝,良,10,57.9,493.7,11.2,104.0,2.0,5.0,0.2,,0.0,0.24,3
R20230513_0357,2023-05-13,Horse_0678,Horse_0678,Jockey_067,9,牝,2000,芝,良,5,53.9,482.3,4.9,444.0,0.0,9.667,0.0,,0.0,0.26,10
R20230513_0357,2023-05-13,Horse_0128,Horse_0128,Jockey_080,2,牡,2000,芝,良,4,54.8,512.3,-1.6,96.0,2.0,5.5,0.5,1.0,1.0,0.26,6
R20230513_0357,2023-05-13,Horse_0231,Horse_0231,Jockey_057,8,牝,2000,芝,良,8,56.1,507.2,-8.1,90.0,1.0,4.667,0.4,0.5,0.667,0.48,1
R20230516_0358,2023-05-16,Horse_0790,Horse_0790,Jockey_065,7,牝,1600,芝,良,3,52.4,466.5,-6.6,93.0,1.0,11.333,0.0,,0.0,0.351,7
R20230516_0358,2023-05-16,Horse_0240,Horse_0240,Jockey_039,2,牝,1600,芝,良,5,55.4,515.8,3.9,47.0,1.0,3.0,1.0,,,0.26,4
